flow_id,flow_name,dsd_ref,concept_ref,codelist_id,indicator_candidate,code,code_name,parent_code
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,VIR,United States Virgin Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,URY,Uruguay,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,UZB,"Uzbekistan, Republic of",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,VUT,Vanuatu,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,VEN,"Venezuela, República Bolivariana de",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,VNM,Vietnam,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,WLF,Wallis and Futuna Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,WBG,West Bank and Gaza,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,YEM,"Yemen, Republic of",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ZMB,Zambia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ZWE,Zimbabwe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ALA,Åland Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,BES,"Bonaire, Saint Eustatius and Saba",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ATF,French Southern Territories,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,CWX,Curaçao and Sint Maarten,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,CSK,Czechoslovakia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,DDR,German Democratic Republic,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ANT,Netherlands Antilles,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,VDR,"Vietnam, Democratic Republic of",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,SCG,Serbia and Montenegro,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,SUN,Union of Soviet Socialist Republics (USSR),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,YAR,Yemen Arab Republic,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,YMD,"Yemen, People's Democratic Republic of",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,YUG,"Yugoslavia, Socialist Federal Republic of",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U019,Americas,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U015,Northern Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U202,Sub-Saharan Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U002,Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U142,Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U053,Australia and New Zealand,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U029,Caribbean,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U013,Central America,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U143,Central Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U014,Eastern Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U030,Eastern Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U151,Eastern Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U150,Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U054,Melanesia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U057,Micronesia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U017,Middle Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U154,Northern Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U009,Oceania,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U061,Polynesia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U005,South America,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U035,South-eastern Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U018,Southern Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U034,Southern Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U039,Southern Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U011,Western Africa,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U145,Western Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,U155,Western Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G202,Advanced Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G110,Advanced Economies,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G906,Advanced Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G510,ASEAN-5,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G940,Caucasus and Central Asia (CCA),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G758,Central African Economic and Monetary Community (CEMAC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G609,CFA franc zone,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G619,East African Community (EAC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G309,Eastern Caribbean Currency Union (ECCU),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G776,Economic Community of West African States (ECOWAS),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G209,EMDEs by External Financing: Net Creditors,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G606,EMDEs by External Financing: Net Debtors,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G087,EMDEs by External Financing: Net Debtors with Arrears and/or Reschedulings,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G216,EMDEs by Source of Export Earnings: Diversified,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G080,EMDEs by Source of Export Earnings: Fuel,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G083,EMDEs by Source of Export Earnings: Manufactures,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G092,EMDEs by Source of Export Earnings: Nonfuel,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G089,EMDEs by Source of Export Earnings: Primary Products (excluding Fuel),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G084,"EMDEs by Source of Export Earnings: Services (including Income, Transfers)",NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G505,Emerging and Developing Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G903,Emerging and Developing Europe,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G1515,Emerging Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G200,Emerging Market and Developing Economies,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G1201,Emerging Market and Middle-Income Economies,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G995,Euro Area (EA) – aggregate of member states,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G998,European Union (EU),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G715,Fragile and Conflict-affected States (FCS),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G120,G20,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G119,G7,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G450,Gulf Cooperation Council (GCC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G711,Heavily Indebted Poor Countries (HIPC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G205,Latin America and the Caribbean (LAC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G201,Low-Income Developing Countries (LIDC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G400,Middle East and Central Asia,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G401,Middle East and Central Asia: Oil Exporters,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G402,Middle East and Central Asia: Oil Importers,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G406,Middle East and North Africa (MENA),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G92031,North America,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G757,Southern African Customs Union (SACU),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G603,Sub-Saharan Africa (SSA),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G1627,Sub-Saharan Africa (SSA): Low-Income,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G1626,Sub-Saharan Africa (SSA): Middle-Income,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G1614,Sub-Saharan Africa (SSA): Oil Exporters,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G759,West African Economic and Monetary Union (WAEMU),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G001,World,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G163,Euro Area (EA),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,GASEAN,ASEAN,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G765,Southern African Development Community (SADC),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G760,Common Market for Eastern and Southern Africa (COMESA),NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,G129,Benelux,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,BLM,Saint Barthelemy,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,MAF,Saint Martin,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,SGS,South Georgia and the South Sandwich Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,CXR,Christmas Island,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,CCK,Cocos Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,ESH,Western Sahara,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,BVT,Bouvet Island,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,IOT,British Indian Ocean Territory,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,HMD,Heard Island and McDonald Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,UMI,United States Minor Outlying Islands,NA
IMTS,International Trade in Goods (by partner country) (IMTS),DSD_IMTS,COUNTERPART_COUNTRY,CL_IMTS_COUNTRY,TRUE,GSAC,Southern African Customs Union (SACU),NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT1_FR4OTH_EUR,"Official Reserve Assets and Other Foreign Currency Assets (approximate market value), Other reserve assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT1_FR4OTH_USD,"Official Reserve Assets and Other Foreign Currency Assets (approximate market value), Other reserve assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT1_FR4OTH_XDC,"Official Reserve Assets and Other Foreign Currency Assets (approximate market value), Other reserve assets",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_T_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_T_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_T_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM3MUTY_PB_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM3MUTY_PB_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM3MUTY_PB_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95T_PB_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95T_PB_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95T_PB_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total undrawn unconditional credit lines, Provided by",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_TONS1XA_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_TONS1XA_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM1MUT3M_PB_TONS1XA_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_TONS1XA_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_TONS1XA_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SUTM_PB_TONS1XA_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL95_SM3MUTY_PB_TONS1XA_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations",NA
